PLAYER_ID,PLAYER_NAME,W,L,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
201580,JaVale McGee,2,1,0.3,0.3,0.3,1.0,0.0,0.0,0.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631095,Jabari Smith Jr.,0,3,2.3,0.7,1.0,0.667,0.3,0.7,0.5,1.7,0.714,0.7,0.286,0.0,0.0,0.3,0.143,0.3,0.143
1631133,Jabari Walker,1,3,1.0,0.3,0.3,1.0,0.5,0.5,1.0,1.0,1.0,0.3,0.25,0.0,0.0,0.0,0.0,0.3,0.25
1631367,Jacob Gilyard,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630702,Jaden Hardy,1,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631093,Jaden Ivey,2,2,7.3,1.8,3.0,0.583,1.0,1.0,1.0,4.5,0.621,3.3,0.448,1.3,0.172,0.5,0.069,0.5,0.069
1630183,Jaden McDaniels,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1630531,Jaden Springer,1,1,1.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.667,0.5,0.333,0.0,0.0,0.5,0.333,0.0,0.0
203109,Jae Crowder,2,1,0.3,0.3,0.3,1.0,0.0,0.0,0.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630256,Jae'Sean Tate,0,3,2.7,1.0,1.3,0.75,0.0,0.0,0.0,2.0,0.75,1.3,0.5,0.3,0.125,0.0,0.0,0.0,0.0
1631170,Jaime Jaquez Jr.,1,3,1.8,0.8,0.8,1.0,0.0,0.0,0.0,1.5,0.857,1.0,0.571,0.3,0.143,0.0,0.0,0.0,0.0
1631222,Jake LaRavia,0,4,1.3,0.3,0.8,0.333,0.0,0.0,0.0,0.5,0.4,0.3,0.2,0.0,0.0,0.3,0.2,0.0,0.0
1627751,Jakob Poeltl,1,3,0.8,0.3,0.5,0.5,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,0.3,0.333,0.0,0.0
1628973,Jalen Brunson,1,2,17.0,1.7,7.7,0.217,1.7,2.0,0.833,5.0,0.294,7.0,0.412,1.3,0.078,0.3,0.02,1.0,0.059
1631105,Jalen Duren,2,2,1.3,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.8,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1630224,Jalen Green,0,3,11.7,2.3,7.0,0.333,2.3,2.7,0.875,7.0,0.6,1.7,0.143,0.0,0.0,1.3,0.114,1.3,0.114
1630552,Jalen Johnson,2,2,5.0,1.8,2.8,0.636,0.5,1.0,0.5,4.3,0.85,0.5,0.1,0.0,0.0,0.8,0.15,0.5,0.1
1629667,Jalen McDaniels,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1629618,Jalen Pickett,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630188,Jalen Smith,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630591,Jalen Suggs,2,1,3.0,0.7,1.3,0.5,1.3,1.3,1.0,3.0,1.0,1.0,0.333,0.0,0.0,0.0,0.0,0.7,0.222
1631114,Jalen Williams,3,1,11.8,2.8,5.3,0.524,0.0,0.0,0.0,5.8,0.489,4.8,0.404,0.5,0.043,1.0,0.085,0.0,0.0
1631288,Jamal Cain,0,2,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627750,Jamal Murray,4,0,9.3,2.0,3.5,0.571,1.0,1.0,1.0,5.0,0.541,4.5,0.486,2.0,0.216,0.5,0.054,0.5,0.054
1641716,Jarace Walker,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630215,Jared Butler,0,2,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.5,0.333,0.0,0.0,0.0,0.0
1631197,Jared Rhoden,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628991,Jaren Jackson Jr.,0,4,8.5,1.8,4.8,0.368,1.8,2.0,0.875,5.3,0.618,1.5,0.176,0.3,0.029,0.3,0.029,1.0,0.118
1629637,Jaxson Hayes,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627759,Jaylen Brown,3,0,10.3,3.7,7.0,0.524,0.0,0.0,0.0,7.3,0.71,2.7,0.258,0.3,0.032,0.3,0.032,0.0,0.0
1628369,Jayson Tatum,3,0,6.7,4.3,5.7,0.765,0.3,0.7,0.5,9.3,1.4,0.3,0.05,0.3,0.05,0.3,0.05,0.3,0.05
201145,Jeff Green,0,3,1.3,1.0,1.0,1.0,0.7,0.7,1.0,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25
203924,Jerami Grant,1,3,9.3,2.0,5.8,0.348,1.3,1.5,0.833,5.8,0.622,1.8,0.189,0.0,0.0,0.5,0.054,0.8,0.081
1631110,Jeremy Sochan,1,2,7.3,0.7,2.7,0.25,1.3,1.3,1.0,2.7,0.364,3.3,0.455,0.3,0.045,0.3,0.045,0.7,0.091
1630579,Jericho Sims,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631257,Jermaine Samuels Jr.,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629010,Jerome Robinson,1,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641724,Jett Howard,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628975,Jevon Carter,2,2,4.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.25,2.8,0.688,0.5,0.125,0.3,0.063,0.0,0.0
202710,Jimmy Butler,1,2,11.3,1.0,4.0,0.25,2.3,2.7,0.875,4.3,0.382,5.7,0.5,0.7,0.059,0.3,0.029,1.3,0.118
1629111,Jock Landale,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203925,Joe Harris,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.25,0.0,0.0,0.0,0.0
204060,Joe Ingles,2,1,3.3,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.2,2.0,0.6,0.7,0.2,1.0,0.3,0.0,0.0
203954,Joel Embiid,2,1,10.7,4.0,5.0,0.8,2.7,4.0,0.667,11.0,1.031,2.7,0.25,0.7,0.063,0.3,0.031,2.0,0.188
1628381,John Collins,1,3,2.8,1.5,2.3,0.667,0.0,0.5,0.0,3.0,1.091,0.3,0.091,0.3,0.091,0.0,0.0,0.3,0.091
1629723,John Konchar,0,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.3,0.5,0.3,0.5,0.0,0.0
1631098,Johnny Davis,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202685,Jonas Valanciunas,2,1,0.7,0.7,0.7,1.0,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628371,Jonathan Isaac,2,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.3,1.0,0.0,0.0,0.0,0.0
1630228,Jonathan Kuminga,2,1,3.7,0.0,2.0,0.0,0.3,0.7,0.5,0.3,0.091,0.7,0.182,0.3,0.091,0.7,0.182,0.3,0.091
203903,Jordan Clarkson,1,3,13.8,1.5,4.3,0.353,1.0,1.0,1.0,4.0,0.291,6.8,0.491,2.0,0.145,1.8,0.127,0.5,0.036
1630259,Jordan Ford,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630692,Jordan Goodwin,2,1,7.3,1.7,3.0,0.556,0.7,1.3,0.5,4.3,0.591,3.3,0.455,1.0,0.136,0.0,0.0,0.7,0.091
1641722,Jordan Hawkins,2,1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.667,0.3,0.333,0.0,0.0,0.0,0.0
1629162,Jordan McLaughlin,1,1,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.5,0.333,0.0,0.0,0.0,0.0
1641757,Jordan Miller,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629670,Jordan Nwora,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629673,Jordan Poole,1,2,10.7,2.3,6.0,0.389,1.0,1.3,0.75,6.3,0.594,2.7,0.25,0.3,0.031,1.0,0.094,0.7,0.063
1630581,Josh Giddey,3,1,11.3,2.5,5.8,0.435,0.3,0.5,0.5,5.3,0.467,3.5,0.311,1.0,0.089,0.8,0.067,0.5,0.044
1630182,Josh Green,3,0,5.7,1.3,3.3,0.4,0.3,0.7,0.5,3.0,0.529,1.3,0.235,1.0,0.176,0.7,0.118,0.3,0.059
1628404,Josh Hart,1,2,2.0,0.7,1.0,0.667,0.0,0.0,0.0,1.3,0.667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1631169,Josh Minott,1,1,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629006,Josh Okogie,2,1,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.25,0.3,0.25,0.0,0.0
1626196,Josh Richardson,0,1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
201950,Jrue Holiday,3,0,5.0,1.3,2.0,0.667,1.3,1.3,1.0,4.0,0.8,1.7,0.333,0.7,0.133,0.3,0.067,0.7,0.133
1630577,Julian Champagnie,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641763,Julian Phillips,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631124,Julian Strawther,3,0,2.0,1.0,1.7,0.6,0.0,0.0,0.0,2.0,1.0,0.3,0.167,0.0,0.0,0.0,0.0,0.0,0.0
203944,Julius Randle,1,2,9.3,1.7,4.3,0.385,0.7,0.7,1.0,4.0,0.429,3.3,0.357,0.7,0.071,1.0,0.107,0.3,0.036
203200,Justin Holiday,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203994,Jusuf Nurkic,2,1,0.7,0.3,0.7,0.5,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629232,Kaiser Gates,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626157,Karl-Anthony Towns,1,2,6.7,1.7,5.3,0.313,0.3,0.7,0.5,3.7,0.55,0.3,0.05,0.0,0.0,0.7,0.1,0.3,0.05
202695,Kawhi Leonard,2,1,8.0,1.7,3.7,0.455,0.7,1.3,0.5,4.3,0.542,3.0,0.375,1.7,0.208,0.7,0.083,0.7,0.083
1631099,Keegan Murray,2,1,3.7,0.7,2.3,0.286,0.7,1.3,0.5,2.3,0.636,0.3,0.091,0.0,0.0,0.3,0.091,0.7,0.182
1628966,Keita Bates-Diop,1,0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629640,Keldon Johnson,1,2,8.3,2.0,4.7,0.429,0.3,0.7,0.5,4.7,0.56,2.7,0.32,0.3,0.04,0.7,0.08,0.3,0.04
203482,Kelly Olynyk,1,3,2.3,0.8,0.8,1.0,0.0,0.0,0.0,1.8,0.778,1.3,0.556,0.0,0.0,0.3,0.111,0.0,0.0
1626162,Kelly Oubre Jr.,2,1,5.0,1.3,2.7,0.5,2.7,2.7,1.0,5.7,1.133,0.7,0.133,0.0,0.0,0.3,0.067,1.3,0.267
1631254,Kenneth Lofton Jr.,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203484,Kentavious Caldwell-Pope,4,0,2.8,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.182,1.3,0.455,0.5,0.182,0.3,0.091,0.3,0.091
1630231,Kenyon Martin Jr.,2,0,1.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.667,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0
1631165,Keon Ellis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630556,Kessler Edwards,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201142,Kevin Durant,2,1,11.3,3.3,7.7,0.435,2.0,2.7,0.75,8.7,0.765,1.3,0.118,0.0,0.0,0.7,0.059,1.3,0.118
1628989,Kevin Huerter,2,1,2.0,0.0,1.0,0.0,0.3,0.7,0.5,0.3,0.167,0.7,0.333,0.0,0.0,0.0,0.0,0.3,0.167
201567,Kevin Love,1,2,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.7,0.4,0.0,0.0,0.0,0.0
1626172,Kevon Looney,3,1,1.3,0.3,0.8,0.333,0.0,0.0,0.0,0.5,0.4,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1641749,Keyontae Johnson,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641718,Keyonte George,1,3,4.5,0.8,1.5,0.5,0.5,0.5,1.0,2.0,0.444,2.3,0.5,0.5,0.111,0.5,0.111,0.3,0.056
203114,Khris Middleton,2,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.625,2.0,0.5,0.5,0.125,0.0,0.0
1630165,Killian Hayes,2,2,6.0,1.3,2.5,0.5,0.3,0.5,0.5,2.8,0.458,2.3,0.375,0.5,0.083,0.5,0.083,0.3,0.042
1630184,Kira Lewis Jr.,2,1,2.3,0.7,1.3,0.5,0.0,0.0,0.0,1.3,0.571,1.0,0.429,0.3,0.143,0.0,0.0,0.0,0.0
202691,Klay Thompson,2,1,3.0,0.7,1.3,0.5,0.7,0.7,1.0,2.0,0.667,1.3,0.444,0.0,0.0,0.0,0.0,0.3,0.111
1641738,Kobe Brown,2,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641723,Kobe Bufkin,2,0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1627739,Kris Dunn,1,3,5.8,1.3,2.8,0.455,0.5,1.0,0.5,3.0,0.522,1.8,0.304,0.8,0.13,0.8,0.13,0.5,0.087
1631200,Kris Murray,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204001,Kristaps Porzingis,3,0,0.7,0.0,0.3,0.0,0.3,0.7,0.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
203937,Kyle Anderson,1,2,5.7,1.3,2.3,0.571,0.0,0.0,0.0,2.7,0.471,3.3,0.588,0.3,0.059,0.0,0.0,0.0,0.0
1628398,Kyle Kuzma,1,2,8.0,3.3,5.7,0.588,0.3,0.7,0.5,7.7,0.958,1.7,0.208,0.3,0.042,0.0,0.0,0.3,0.042
200768,Kyle Lowry,1,3,3.0,0.3,1.0,0.25,0.0,0.0,0.0,0.5,0.167,1.5,0.5,0.3,0.083,0.3,0.083,0.0,0.0
202681,Kyrie Irving,2,0,15.5,4.0,9.0,0.444,2.0,2.0,1.0,10.5,0.677,5.5,0.355,2.5,0.161,0.0,0.0,1.0,0.065
1630163,LaMelo Ball,1,2,14.7,1.7,5.7,0.294,2.7,3.3,0.8,6.0,0.409,6.0,0.409,2.3,0.159,1.0,0.068,1.7,0.114
1630205,Lamar Stevens,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626204,Larry Nance Jr.,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628374,Lauri Markkanen,1,3,3.5,0.8,2.5,0.3,0.0,0.0,0.0,1.5,0.429,0.5,0.143,0.3,0.071,0.3,0.071,0.0,0.0
2544,LeBron James,2,2,11.3,3.8,5.5,0.682,0.8,1.5,0.5,8.3,0.733,3.8,0.333,1.0,0.089,0.8,0.067,0.8,0.067
1631159,Leonard Miller,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631311,Lester Quinones,1,0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.667,1.0,0.333,0.0,0.0,1.0,0.333,0.0,0.0
1630322,Lindy Waters III,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629022,Lonnie Walker IV,1,1,6.5,0.5,1.5,0.333,0.5,1.0,0.5,1.5,0.231,3.5,0.538,2.0,0.308,1.0,0.154,0.5,0.077
1629652,Luguentz Dort,3,1,5.3,1.3,1.8,0.714,0.5,0.5,1.0,3.0,0.571,2.8,0.524,0.3,0.048,0.3,0.048,0.3,0.048
1629029,Luka Doncic,3,0,15.0,4.7,7.7,0.609,2.3,3.3,0.7,12.3,0.822,4.7,0.311,1.7,0.111,0.7,0.044,1.7,0.111
1630568,Luka Garza,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629677,Luka Samanic,0,2,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0
1628379,Luke Kennard,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,0.0,0.0,1.0,0.333,0.0,0.0
1628436,Luke Kornet,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630201,Malachi Flynn,1,3,2.3,0.5,1.3,0.4,0.0,0.0,0.0,1.0,0.444,0.8,0.333,0.0,0.0,0.0,0.0,0.0,0.0
1631103,Malaki Branham,1,2,3.0,1.0,2.3,0.429,0.0,0.0,0.0,2.0,0.667,0.7,0.222,0.7,0.222,0.0,0.0,0.0,0.0
1627763,Malcolm Brogdon,1,3,13.8,4.0,7.5,0.533,0.5,0.5,1.0,8.8,0.636,5.0,0.364,0.3,0.018,0.8,0.055,0.3,0.018
1627736,Malik Beasley,2,1,3.7,0.3,1.0,0.333,0.0,0.0,0.0,0.7,0.182,2.0,0.545,0.3,0.091,0.3,0.091,0.0,0.0
1628370,Malik Monk,2,1,14.0,1.0,3.3,0.3,1.0,1.3,0.75,3.3,0.238,8.0,0.571,2.7,0.19,1.3,0.095,0.7,0.048
1630699,MarJon Beauchamp,1,1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0
1631204,Marcus Sasser,2,2,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.5,0.4,0.0,0.0,0.0,0.0
203935,Marcus Smart,0,4,10.3,2.8,3.8,0.733,0.3,0.5,0.5,5.8,0.561,5.3,0.512,1.0,0.098,0.8,0.073,0.3,0.024
1631109,Mark Williams,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628365,Markelle Fultz,2,1,9.0,2.0,3.7,0.545,0.0,0.0,0.0,4.0,0.444,5.0,0.556,1.0,0.111,0.3,0.037,0.0,0.0
1628963,Marvin Bagley III,2,2,2.5,0.8,1.0,0.75,1.8,2.0,0.875,3.3,1.3,0.5,0.2,0.3,0.1,0.0,0.0,1.0,0.4
203486,Mason Plumlee,2,1,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629680,Matisse Thybulle,1,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630346,Matt Ryan,2,1,1.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.3,0.2,0.0,0.0
1631108,Max Christie,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629622,Max Strus,1,2,6.0,0.3,3.0,0.111,0.7,0.7,1.0,1.3,0.222,2.7,0.444,1.0,0.167,0.0,0.0,0.3,0.056
1628467,Maxi Kleber,3,0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0
1641721,Maxwell Lewis,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629008,Michael Porter Jr.,4,0,2.0,0.5,1.3,0.4,0.0,0.0,0.0,1.0,0.5,0.8,0.375,0.5,0.25,0.0,0.0,0.0,0.0
1628969,Mikal Bridges,1,2,10.3,3.3,5.0,0.667,1.3,1.3,1.0,8.0,0.774,4.0,0.387,0.7,0.065,0.7,0.065,0.7,0.065
201144,Mike Conley,1,2,8.0,1.3,3.0,0.444,0.7,0.7,1.0,3.3,0.417,4.3,0.542,1.3,0.167,0.0,0.0,0.3,0.042
203488,Mike Muscala,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630540,Miles McBride,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629011,Mitchell Robinson,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628964,Mo Bamba,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629021,Moritz Wagner,2,1,0.7,0.7,0.7,1.0,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630541,Moses Moody,3,1,2.3,0.3,0.5,0.5,0.8,1.0,0.75,1.3,0.556,1.0,0.444,0.0,0.0,0.0,0.0,0.5,0.222
1631243,Mouhamed Gueye,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631217,Moussa Diabate,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626167,Myles Turner,2,1,2.7,0.7,1.7,0.4,0.7,1.3,0.5,2.3,0.875,0.0,0.0,0.0,0.0,0.3,0.125,0.7,0.25
1629642,Nassir Little,2,1,1.7,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.4,1.0,0.6,0.0,0.0,0.3,0.2,0.0,0.0
1631466,Nate Williams,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629675,Naz Reid,1,2,3.0,1.3,2.0,0.667,0.0,0.0,0.0,2.7,0.889,0.7,0.222,0.0,0.0,0.0,0.0,0.0,0.0
1629651,Nic Claxton,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630208,Nick Richards,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641733,Nick Smith Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629638,Nickeil Alexander-Walker,1,2,2.7,0.3,0.7,0.5,0.0,0.0,0.0,0.7,0.25,1.3,0.5,1.0,0.375,0.7,0.25,0.0,0.0
201587,Nicolas Batum,2,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203999,Nikola Jokic,4,0,3.8,1.8,1.8,1.0,0.0,0.0,0.0,3.8,1.0,2.0,0.533,0.8,0.2,0.0,0.0,0.0,0.0
1631107,Nikola Jovic,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202696,Nikola Vucevic,2,2,1.8,0.5,0.5,1.0,0.0,0.0,0.0,1.3,0.714,1.0,0.571,0.3,0.143,0.3,0.143,0.0,0.0
1626181,Norman Powell,2,1,6.3,1.7,2.3,0.714,0.7,0.7,1.0,4.0,0.632,3.7,0.579,0.7,0.105,0.0,0.0,0.3,0.053
1628384,OG Anunoby,1,2,3.3,0.3,0.7,0.5,0.7,0.7,1.0,1.3,0.4,1.7,0.5,0.0,0.0,0.7,0.2,0.3,0.1
1630167,Obi Toppin,2,1,2.7,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.75,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0
